CHG1AY3,constant,CONTROL,default,EFYTOTLT,gr,INSTNM,lat,linked_name,lon,netprice,online,ownership,ownershipcolor,popup,RET_PCF,salary,SATMT75,SATVR75,selectivity,testing,testingcolors,TestScoresRequired,totsize,type,typecolors,netprice_trimmed,size_trimmed,totsize_trimmed,tuition
34237.0,1.0,2,2.9000000000000004,2178,73.0,Saint Norbert College,44.444651,<a href='http://www.snc.edu' target='_blank'>Saint Norbert College</a>,-88.067301,23796,,Private non-profit,#7570B3,"<a href='http://www.snc.edu' target='_blank'>Saint Norbert College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 2,178 (57% women)<br/>Total size: 2,244<br/>Tuition and fees: $34,237<br/>Avg net price: $23,796<br/>SAT math (25th-75th pctile): 500-610<br/>SAT verbal (25th-75th pctile): 510-610<br/>Admit rate: 78%<br/>Graduation rate: 73%<br/>First-year retention: 82%<br/>Median salary (6yrs after): $35,000<br/>Default rate: 3%",82,35e3,610,610,22.0,Required,#66C2A5,TRUE,2244,Baccalaureate Colleges,#7570B3,23796.0,2178.0,2178.0,34237.0
25320.0,1.0,2,6.5,530,NA,Silver Lake College of the Holy Family,44.071038,<a href='http://www.sl.edu/' target='_blank'>Silver Lake College of the Holy Family</a>,-87.742961,20215,,Private non-profit,#7570B3,"<a href='http://www.sl.edu/' target='_blank'>Silver Lake College of the Holy Family</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 530 (64% women)<br/>Total size: 1,835<br/>Tuition and fees: $25,320<br/>Avg net price: $20,215<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 47%<br/>Graduation rate: NA%<br/>First-year retention: 64%<br/>Median salary (6yrs after): $33,200<br/>Default rate: 6%",64,33200.0,NA,NA,53.0,Recommended,#FC8D62,FALSE,1835,Master's Colleges,#D95F02,20215.0,530.0,530.0,25320.0
4164.0,1.0,1,12.6,3950,NA,Southwest Wisconsin Technical College,42.976238,<a href='http://https://www.swtc.edu' target='_blank'>Southwest Wisconsin Technical College</a>,-90.637714,8121,,Public,#1B9E77,"<a href='http://https://www.swtc.edu' target='_blank'>Southwest Wisconsin Technical College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 3,950 (51% women)<br/>Total size: 3,950<br/>Tuition and fees: $4,164<br/>Avg net price: $8,121<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 74%<br/>Median salary (6yrs after): $27,000<br/>Default rate: 13%",74,27e3,NA,NA,NA,NA,NA,NA,3950,Associate's Colleges,#E7298A,8121.0,3950.0,3950.0,4164.0
16328.0,1.0,3,21.3,1599,NA,Bryant & Stratton College-Milwaukee,43.039176,<a href='http://www.bryantstratton.edu' target='_blank'>Bryant & Stratton College-Milwaukee</a>,-87.915286,16067,,Private for-profit,#D95F02,"<a href='http://www.bryantstratton.edu' target='_blank'>Bryant & Stratton College-Milwaukee</a><br/>Baccalaureate Colleges, Private for-profit, <br/>Undergrad size: 1,599 (74% women)<br/>Total size: 1,599<br/>Tuition and fees: $16,328<br/>Avg net price: $16,067<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 50%<br/>Median salary (6yrs after): $20,500<br/>Default rate: 21%",50,20500.0,NA,NA,NA,NA,NA,NA,1599,Baccalaureate Colleges,#7570B3,16067.0,1599.0,1599.0,16328.0
5148.0,1.0,1,9.1,18110,NA,University of Wisconsin Colleges,43.071583,<a href='http://www.uwc.edu' target='_blank'>University of Wisconsin Colleges</a>,-89.404531,7725,,Public,#1B9E77,"<a href='http://www.uwc.edu' target='_blank'>University of Wisconsin Colleges</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 18,110 (54% women)<br/>Total size: 18,110<br/>Tuition and fees: $5,148<br/>Avg net price: $7,725<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 100%<br/>Graduation rate: NA%<br/>First-year retention: 58%<br/>Median salary (6yrs after): $26,300<br/>Default rate: 9%",58,26300.0,NA,NA,0.0,Required,#66C2A5,TRUE,18110,Associate's Colleges,#E7298A,7725.0,18110.0,18110.0,5148.0
25050.0,1.0,2,2.8000000000000003,2399,52.0,Viterbo University,43.802291,<a href='http://www.viterbo.edu' target='_blank'>Viterbo University</a>,-91.244095,18829,,Private non-profit,#7570B3,"<a href='http://www.viterbo.edu' target='_blank'>Viterbo University</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 2,399 (73% women)<br/>Total size: 7,387<br/>Tuition and fees: $25,050<br/>Avg net price: $18,829<br/>SAT math (25th-75th pctile): 490-520<br/>SAT verbal (25th-75th pctile): 550-640<br/>Admit rate: 66%<br/>Graduation rate: 52%<br/>First-year retention: 78%<br/>Median salary (6yrs after): $35,000<br/>Default rate: 3%",78,35e3,520,640,34.0,Required,#66C2A5,TRUE,7387,Master's Colleges,#D95F02,18829.0,2399.0,2399.0,25050.0
4159.0,1.0,1,12.3,8761,NA,Chippewa Valley Technical College,44.794867000000004,<a href='http://www.cvtc.edu' target='_blank'>Chippewa Valley Technical College</a>,-91.505675,8888,,Public,#1B9E77,"<a href='http://www.cvtc.edu' target='_blank'>Chippewa Valley Technical College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 8,761 (55% women)<br/>Total size: 8,761<br/>Tuition and fees: $4,159<br/>Avg net price: $8,888<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 66%<br/>Median salary (6yrs after): $29,100<br/>Default rate: 12%",66,29100.0,NA,NA,NA,NA,NA,NA,8761,Associate's Colleges,#E7298A,8888.0,8761.0,8761.0,4159.0
4250.0,1.0,1,14.099999999999998,13764,NA,Waukesha County Technical College,43.070112,<a href='http://www.wctc.edu' target='_blank'>Waukesha County Technical College</a>,-88.258805,9746,,Public,#1B9E77,"<a href='http://www.wctc.edu' target='_blank'>Waukesha County Technical College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 13,764 (46% women)<br/>Total size: 13,764<br/>Tuition and fees: $4,250<br/>Avg net price: $9,746<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 69%<br/>Median salary (6yrs after): $27,700<br/>Default rate: 14%",69,27700.0,NA,NA,NA,NA,NA,NA,13764,Associate's Colleges,#E7298A,9746.0,13764.0,13764.0,4250.0
3779.0,1.0,1,13.200000000000001,6033,NA,Western Technical College,43.815147,<a href='http://www.westerntc.edu' target='_blank'>Western Technical College</a>,-91.246249,8896,,Public,#1B9E77,"<a href='http://www.westerntc.edu' target='_blank'>Western Technical College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 6,033 (54% women)<br/>Total size: 6,033<br/>Tuition and fees: $3,779<br/>Avg net price: $8,896<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 61%<br/>Median salary (6yrs after): $28,800<br/>Default rate: 13%",61,28800.0,NA,NA,NA,NA,NA,NA,6033,Associate's Colleges,#E7298A,8896.0,6033.0,6033.0,3779.0
7637.0,1.0,1,5.3,12511,60.0,University of Wisconsin-Whitewater,42.835563,<a href='http://www.uww.edu' target='_blank'>University of Wisconsin-Whitewater</a>,-88.742368,12000,,Public,#1B9E77,"<a href='http://www.uww.edu' target='_blank'>University of Wisconsin-Whitewater</a><br/>Master's Colleges, Public, <br/>Undergrad size: 12,511 (51% women)<br/>Total size: 14,172<br/>Tuition and fees: $7,637<br/>Avg net price: $12,000<br/>SAT math (25th-75th pctile): 490-590<br/>SAT verbal (25th-75th pctile): 410-550<br/>Admit rate: 80%<br/>Graduation rate: 60%<br/>First-year retention: 81%<br/>Median salary (6yrs after): $33,200<br/>Default rate: 5%",81,33200.0,590,550,20.0,Required,#66C2A5,TRUE,14172,Master's Colleges,#D95F02,12e3,12511.0,12511.0,7637.0
4545.0,1.0,1,16.5,5278,NA,Wisconsin Indianhead Technical College,45.747831,<a href='http://www.witc.edu' target='_blank'>Wisconsin Indianhead Technical College</a>,-91.916484,9353,,Public,#1B9E77,"<a href='http://www.witc.edu' target='_blank'>Wisconsin Indianhead Technical College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 5,278 (60% women)<br/>Total size: 5,278<br/>Tuition and fees: $4,545<br/>Avg net price: $9,353<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 66%<br/>Median salary (6yrs after): $26,500<br/>Default rate: 16%",66,26500.0,NA,NA,NA,NA,NA,NA,5278,Associate's Colleges,#E7298A,9353.0,5278.0,5278.0,4545.0
NA,1.0,2,0.0,NA,NA,Wisconsin School of Professional Psychology,43.105054,<a href='http://www.wspp.edu' target='_blank'>Wisconsin School of Professional Psychology</a>,-88.026735,NA,,Private non-profit,#7570B3,"<a href='http://www.wspp.edu' target='_blank'>Wisconsin School of Professional Psychology</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: NA (NA% women)<br/>Total size: 91<br/>Tuition and fees: $NA<br/>Avg net price: $NA<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $NA<br/>Default rate: 0%",NA,NA,NA,NA,NA,NA,NA,NA,91,Baccalaureate Colleges,#7570B3,NA,NA,NA,NA
8822.0,1.0,1,2.7,11159,65.0,University of Wisconsin-Eau Claire,44.798431,<a href='http://www.uwec.edu' target='_blank'>University of Wisconsin-Eau Claire</a>,-91.500432,13281,,Public,#1B9E77,"<a href='http://www.uwec.edu' target='_blank'>University of Wisconsin-Eau Claire</a><br/>Master's Colleges, Public, <br/>Undergrad size: 11,159 (60% women)<br/>Total size: 11,874<br/>Tuition and fees: $8,822<br/>Avg net price: $13,281<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 85%<br/>Graduation rate: 65%<br/>First-year retention: 80%<br/>Median salary (6yrs after): $35,000<br/>Default rate: 3%",80,35e3,NA,NA,15.0,Required,#66C2A5,TRUE,11874,Master's Colleges,#D95F02,13281.0,11159.0,11159.0,8822.0
7824.0,1.0,1,3.5000000000000004,7905,46.0,University of Wisconsin-Green Bay,44.531102,<a href='http://www.uwgb.edu' target='_blank'>University of Wisconsin-Green Bay</a>,-87.920499,11778,,Public,#1B9E77,"<a href='http://www.uwgb.edu' target='_blank'>University of Wisconsin-Green Bay</a><br/>Master's Colleges, Public, <br/>Undergrad size: 7,905 (66% women)<br/>Total size: 8,324<br/>Tuition and fees: $7,824<br/>Avg net price: $11,778<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 85%<br/>Graduation rate: 46%<br/>First-year retention: 75%<br/>Median salary (6yrs after): $31,200<br/>Default rate: 4%",75,31200.0,NA,NA,15.0,Required,#66C2A5,TRUE,8324,Master's Colleges,#D95F02,11778.0,7905.0,7905.0,7824.0
8832.0,1.0,1,1.7999999999999998,10556,68.0,University of Wisconsin-La Crosse,43.815295,<a href='http://www.uwlax.edu' target='_blank'>University of Wisconsin-La Crosse</a>,-91.230149,13326,,Public,#1B9E77,"<a href='http://www.uwlax.edu' target='_blank'>University of Wisconsin-La Crosse</a><br/>Master's Colleges, Public, <br/>Undergrad size: 10,556 (57% women)<br/>Total size: 12,023<br/>Tuition and fees: $8,832<br/>Avg net price: $13,326<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 80%<br/>Graduation rate: 68%<br/>First-year retention: 85%<br/>Median salary (6yrs after): $35,400<br/>Default rate: 2%",85,35400.0,NA,NA,20.0,Required,#66C2A5,TRUE,12023,Master's Colleges,#D95F02,13326.0,10556.0,10556.0,8832.0
27040.0,1.0,2,3.0,1245,62.0,Wisconsin Lutheran College,43.036943,<a href='http://wlc.edu' target='_blank'>Wisconsin Lutheran College</a>,-88.022718,19748,,Private non-profit,#7570B3,"<a href='http://wlc.edu' target='_blank'>Wisconsin Lutheran College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,245 (55% women)<br/>Total size: 1,507<br/>Tuition and fees: $27,040<br/>Avg net price: $19,748<br/>SAT math (25th-75th pctile): 495-585<br/>SAT verbal (25th-75th pctile): 435-600<br/>Admit rate: 92%<br/>Graduation rate: 62%<br/>First-year retention: 75%<br/>Median salary (6yrs after): $32,500<br/>Default rate: 3%",75,32500.0,585,600,8.0,Required,#66C2A5,TRUE,1507,Baccalaureate Colleges,#7570B3,19748.0,1245.0,1245.0,27040.0
7487.0,1.0,1,4.0,15070,51.0,University of Wisconsin-Oshkosh,44.024985,<a href='http://www.uwosh.edu' target='_blank'>University of Wisconsin-Oshkosh</a>,-88.549282,12117,,Public,#1B9E77,"<a href='http://www.uwosh.edu' target='_blank'>University of Wisconsin-Oshkosh</a><br/>Master's Colleges, Public, <br/>Undergrad size: 15,070 (61% women)<br/>Total size: 16,921<br/>Tuition and fees: $7,487<br/>Avg net price: $12,117<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 81%<br/>Graduation rate: 51%<br/>First-year retention: 78%<br/>Median salary (6yrs after): $34,000<br/>Default rate: 4%",78,34e3,NA,NA,19.0,Required,#66C2A5,TRUE,16921,Master's Colleges,#D95F02,12117.0,15070.0,15070.0,7487.0
7341.0,1.0,1,11.5,5108,33.0,University of Wisconsin-Parkside,42.646074,<a href='http://https://www.uwp.edu' target='_blank'>University of Wisconsin-Parkside</a>,-87.855407,8937,,Public,#1B9E77,"<a href='http://https://www.uwp.edu' target='_blank'>University of Wisconsin-Parkside</a><br/>Baccalaureate Colleges, Public, <br/>Undergrad size: 5,108 (53% women)<br/>Total size: 5,460<br/>Tuition and fees: $7,341<br/>Avg net price: $8,937<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 82%<br/>Graduation rate: 33%<br/>First-year retention: 74%<br/>Median salary (6yrs after): $28,000<br/>Default rate: 12%",74,28e3,NA,NA,18.0,Required,#66C2A5,TRUE,5460,Baccalaureate Colleges,#7570B3,8937.0,5108.0,5108.0,7341.0
13090.0,1.0,3,11.600000000000001,4921,NA,Herzing University-Madison,43.143622,<a href='http://www.Herzing.edu' target='_blank'>Herzing University-Madison</a>,-89.291617,23352,,Private for-profit,#D95F02,"<a href='http://www.Herzing.edu' target='_blank'>Herzing University-Madison</a><br/>Master's Colleges, Private for-profit, <br/>Undergrad size: 4,921 (78% women)<br/>Total size: 5,433<br/>Tuition and fees: $13,090<br/>Avg net price: $23,352<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 93%<br/>Graduation rate: NA%<br/>First-year retention: 39%<br/>Median salary (6yrs after): $28,600<br/>Default rate: 12%",39,28600.0,NA,NA,7.0,Recommended,#FC8D62,FALSE,5433,Master's Colleges,#D95F02,23352.0,4921.0,4921.0,13090.0
9203.0,1.0,1,3.8,9208,57.0,University of Wisconsin-Stout,44.88861,<a href='http://www.uwstout.edu' target='_blank'>University of Wisconsin-Stout</a>,-91.929461,13747,,Public,#1B9E77,"<a href='http://www.uwstout.edu' target='_blank'>University of Wisconsin-Stout</a><br/>Master's Colleges, Public, <br/>Undergrad size: 9,208 (47% women)<br/>Total size: 10,942<br/>Tuition and fees: $9,203<br/>Avg net price: $13,747<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 93%<br/>Graduation rate: 57%<br/>First-year retention: 76%<br/>Median salary (6yrs after): $34,800<br/>Default rate: 4%",76,34800.0,NA,NA,7.0,Required,#66C2A5,TRUE,10942,Master's Colleges,#D95F02,13747.0,9208.0,9208.0,9203.0
8036.0,1.0,1,8.1,3002,40.0,University of Wisconsin-Superior,46.717548,<a href='http://www.uwsuper.edu' target='_blank'>University of Wisconsin-Superior</a>,-92.089039,11222,,Public,#1B9E77,"<a href='http://www.uwsuper.edu' target='_blank'>University of Wisconsin-Superior</a><br/>Baccalaureate Colleges, Public, <br/>Undergrad size: 3,002 (61% women)<br/>Total size: 3,181<br/>Tuition and fees: $8,036<br/>Avg net price: $11,222<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 94%<br/>Graduation rate: 40%<br/>First-year retention: 67%<br/>Median salary (6yrs after): $29,000<br/>Default rate: 8%",67,29e3,NA,NA,6.0,Required,#66C2A5,TRUE,3181,Baccalaureate Colleges,#7570B3,11222.0,3002.0,3002.0,8036.0
10415.0,1.0,1,1.5,33547,85.0,University of Wisconsin-Madison,43.073858,<a href='http://www.wisc.edu' target='_blank'>University of Wisconsin-Madison</a>,-89.405356,16060,,Public,#1B9E77,"<a href='http://www.wisc.edu' target='_blank'>University of Wisconsin-Madison</a><br/>Doctoral Universities, Public, <br/>Undergrad size: 33,547 (51% women)<br/>Total size: 46,283<br/>Tuition and fees: $10,415<br/>Avg net price: $16,060<br/>SAT math (25th-75th pctile): 630-750<br/>SAT verbal (25th-75th pctile): 560-660<br/>Admit rate: 58%<br/>Graduation rate: 85%<br/>First-year retention: 96%<br/>Median salary (6yrs after): $40,900<br/>Default rate: 2%",96,40900.0,750,660,42.0,Required,#66C2A5,TRUE,46283,Doctoral Universities,#1B9E77,16060.0,33547.0,33547.0,10415.0
9429.0,1.0,1,5.6000000000000005,26442,41.0,University of Wisconsin-Milwaukee,43.076848,<a href='http://www.uwm.edu' target='_blank'>University of Wisconsin-Milwaukee</a>,-87.880488,13808,,Public,#1B9E77,"<a href='http://www.uwm.edu' target='_blank'>University of Wisconsin-Milwaukee</a><br/>Doctoral Universities, Public, <br/>Undergrad size: 26,442 (52% women)<br/>Total size: 32,423<br/>Tuition and fees: $9,429<br/>Avg net price: $13,808<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 86%<br/>Graduation rate: 41%<br/>First-year retention: 72%<br/>Median salary (6yrs after): $33,700<br/>Default rate: 6%",72,33700.0,NA,NA,14.0,Required,#66C2A5,TRUE,32423,Doctoral Universities,#1B9E77,13808.0,26442.0,26442.0,9429.0
7488.0,1.0,1,4.0,8744,54.0,University of Wisconsin-Platteville,42.733936,<a href='http://www.uwplatt.edu' target='_blank'>University of Wisconsin-Platteville</a>,-90.492709,14353,,Public,#1B9E77,"<a href='http://www.uwplatt.edu' target='_blank'>University of Wisconsin-Platteville</a><br/>Master's Colleges, Public, <br/>Undergrad size: 8,744 (36% women)<br/>Total size: 9,938<br/>Tuition and fees: $7,488<br/>Avg net price: $14,353<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 94%<br/>Graduation rate: 54%<br/>First-year retention: 75%<br/>Median salary (6yrs after): $35,700<br/>Default rate: 4%",75,35700.0,NA,NA,6.0,Required,#66C2A5,TRUE,9938,Master's Colleges,#D95F02,14353.0,8744.0,8744.0,7488.0
7937.0,1.0,1,4.3,6319,57.0,University of Wisconsin-River Falls,44.852647,<a href='http://www.uwrf.edu' target='_blank'>University of Wisconsin-River Falls</a>,-92.625316,13217,,Public,#1B9E77,"<a href='http://www.uwrf.edu' target='_blank'>University of Wisconsin-River Falls</a><br/>Master's Colleges, Public, <br/>Undergrad size: 6,319 (60% women)<br/>Total size: 6,920<br/>Tuition and fees: $7,937<br/>Avg net price: $13,217<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 90%<br/>Graduation rate: 57%<br/>First-year retention: 74%<br/>Median salary (6yrs after): $31,900<br/>Default rate: 4%",74,31900.0,NA,NA,10.0,Required,#66C2A5,TRUE,6920,Master's Colleges,#D95F02,13217.0,6319.0,6319.0,7937.0
7672.0,1.0,1,3.2,9878,64.0,University of Wisconsin-Stevens Point,44.529582,<a href='http://www.uwsp.edu' target='_blank'>University of Wisconsin-Stevens Point</a>,-89.570934,11547,,Public,#1B9E77,"<a href='http://www.uwsp.edu' target='_blank'>University of Wisconsin-Stevens Point</a><br/>Master's Colleges, Public, <br/>Undergrad size: 9,878 (53% women)<br/>Total size: 10,446<br/>Tuition and fees: $7,672<br/>Avg net price: $11,547<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 90%<br/>Graduation rate: 64%<br/>First-year retention: 76%<br/>Median salary (6yrs after): $30,000<br/>Default rate: 3%",76,3e4,NA,NA,10.0,Required,#66C2A5,TRUE,10446,Master's Colleges,#D95F02,11547.0,9878.0,9878.0,7672.0
2640.0,1.0,1,21.7,5118,NA,Casper College,42.830517,<a href='http://www.caspercollege.edu' target='_blank'>Casper College</a>,-106.327007,6606,,Public,#1B9E77,"<a href='http://www.caspercollege.edu' target='_blank'>Casper College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 5,118 (58% women)<br/>Total size: 5,118<br/>Tuition and fees: $2,640<br/>Avg net price: $6,606<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 63%<br/>Median salary (6yrs after): $28,000<br/>Default rate: 22%",63,28e3,NA,NA,NA,NA,NA,NA,5118,Associate's Colleges,#E7298A,6606.0,5118.0,5118.0,2640.0
2712.0,1.0,1,19.1,2956,NA,Central Wyoming College,43.030492,<a href='http://www.cwc.edu/' target='_blank'>Central Wyoming College</a>,-108.42701,5506,,Public,#1B9E77,"<a href='http://www.cwc.edu/' target='_blank'>Central Wyoming College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 2,956 (54% women)<br/>Total size: 2,956<br/>Tuition and fees: $2,712<br/>Avg net price: $5,506<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 53%<br/>Median salary (6yrs after): $22,000<br/>Default rate: 19%",53,22e3,NA,NA,NA,NA,NA,NA,2956,Associate's Colleges,#E7298A,5506.0,2956.0,2956.0,2712.0
2568.0,1.0,1,14.499999999999998,2354,NA,Eastern Wyoming College,42.079354,<a href='http://ewc.wy.edu' target='_blank'>Eastern Wyoming College</a>,-104.190823,6171,,Public,#1B9E77,"<a href='http://ewc.wy.edu' target='_blank'>Eastern Wyoming College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 2,354 (56% women)<br/>Total size: 2,354<br/>Tuition and fees: $2,568<br/>Avg net price: $6,171<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 53%<br/>Median salary (6yrs after): $22,600<br/>Default rate: 14%",53,22600.0,NA,NA,NA,NA,NA,NA,2354,Associate's Colleges,#E7298A,6171.0,2354.0,2354.0,2568.0
3144.0,1.0,1,18.2,6583,NA,Laramie County Community College,41.103874,<a href='http://www.lccc.wy.edu' target='_blank'>Laramie County Community College</a>,-104.780973,5424,,Public,#1B9E77,"<a href='http://www.lccc.wy.edu' target='_blank'>Laramie County Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 6,583 (57% women)<br/>Total size: 6,583<br/>Tuition and fees: $3,144<br/>Avg net price: $5,424<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 56%<br/>Median salary (6yrs after): $27,300<br/>Default rate: 18%",56,27300.0,NA,NA,NA,NA,NA,NA,6583,Associate's Colleges,#E7298A,5424.0,6583.0,6583.0,3144.0
2789.0,1.0,1,18.9,2397,NA,Northwest College,44.760176,<a href='http://www.nwc.edu' target='_blank'>Northwest College</a>,-108.761728,6231,,Public,#1B9E77,"<a href='http://www.nwc.edu' target='_blank'>Northwest College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 2,397 (62% women)<br/>Total size: 2,397<br/>Tuition and fees: $2,789<br/>Avg net price: $6,231<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 61%<br/>Median salary (6yrs after): $24,600<br/>Default rate: 19%",61,24600.0,NA,NA,NA,NA,NA,NA,2397,Associate's Colleges,#E7298A,6231.0,2397.0,2397.0,2789.0
2952.0,1.0,1,12.6,7223,NA,Sheridan College,44.764467,<a href='http://www.sheridan.edu' target='_blank'>Sheridan College</a>,-106.942374,8085,,Public,#1B9E77,"<a href='http://www.sheridan.edu' target='_blank'>Sheridan College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 7,223 (38% women)<br/>Total size: 7,223<br/>Tuition and fees: $2,952<br/>Avg net price: $8,085<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 63%<br/>Median salary (6yrs after): $27,200<br/>Default rate: 13%",63,27200.0,NA,NA,NA,NA,NA,NA,7223,Associate's Colleges,#E7298A,8085.0,7223.0,7223.0,2952.0
2424.0,1.0,1,20.0,5722,NA,Western Wyoming Community College,41.590964,<a href='http://https://www.westernwyoming.edu' target='_blank'>Western Wyoming Community College</a>,-109.237126,8825,,Public,#1B9E77,"<a href='http://https://www.westernwyoming.edu' target='_blank'>Western Wyoming Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 5,722 (46% women)<br/>Total size: 5,722<br/>Tuition and fees: $2,424<br/>Avg net price: $8,825<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 87%<br/>Median salary (6yrs after): $26,200<br/>Default rate: 20%",87,26200.0,NA,NA,NA,NA,NA,NA,5722,Associate's Colleges,#E7298A,8825.0,5722.0,5722.0,2424.0
NA,1.0,2,17.2,1355,NA,Wyotech-Laramie,41.339618,<a href='http://www.wyotech.edu/campus/laramie' target='_blank'>Wyotech-Laramie</a>,-105.590547,28523,,Private non-profit,#7570B3,"<a href='http://www.wyotech.edu/campus/laramie' target='_blank'>Wyotech-Laramie</a><br/>Associate's Colleges, Private non-profit, <br/>Undergrad size: 1,355 (5% women)<br/>Total size: 1,355<br/>Tuition and fees: $NA<br/>Avg net price: $28,523<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 81%<br/>Median salary (6yrs after): $35,500<br/>Default rate: 17%",81,35500.0,NA,NA,NA,NA,NA,NA,1355,Associate's Colleges,#E7298A,28523.0,1355.0,1355.0,NA
